GCAS,Total_MSU_Forecast,Avg_MSU_Forecast,Forecast_Periods,Product_Description,Subsector_Name,Total_IT_Forecast,Avg_IT_Forecast,Total_CS_Forecast,Avg_CS_Forecast
80866498,22.806,0.4957826,46,SK2 BR GASE 30ML BR26 JP,Skin Care,630.0,13.6956522,12.0,0.2608696
80706965,22.68,2.268,10,SK2 HR FT REPAIRC 30ML HA 1*2*24,Skin Care,630.0,63.0,13.0,1.3
80838500,22.288,11.144,2,SK2 AA SP RE-NEW ESS 50ML KR TS,Skin Care,369.0,184.5,7.6,3.8
80767261,22.17,22.17,1,SK-II FY2324 50G prepack 1*50,Skin Care,100.0,100.0,3.3,3.3
80871147,19.546,0.5429444,36,SK2 AA SP RE-NEW ESS 30ML KR CMTZ,Skin Care,540.0,15.0,10.8,0.3
80796475,19.208,3.8416,5,GILLETTE (PG M 1UP+5CT)X12 KR BBGR,Shave Care,36.0,7.2,3.0,0.6
80808124,19.158,0.4257333,45,SK2 SPX LXP SERUM 50ML NK,Skin Care,316.9,7.0422222,7.3,0.1622222
80816509,16.705,0.3796591,44,SK2 BR GSE 50ML BR25 JP,Skin Care,276.6,6.2863636,5.8,0.1318182
80867117,16.368,1.1691429,14,SK2 SPX LXP ESS 150ML KR,Skin Care,90.2,6.4428571,6.0,0.4285714
80719118,15.959,3.1918,5,BRAUN SHAVER 8563cc  GREY  BOX KR,Appliances,15.9,3.18,5.3,1.06
81666147,15.929,0.2896182,55,BRAUN MALHRREMKP 83M SILV BLISTER MN1,Appliances,159.0,2.8909091,0.4,0.0072727
82322009,15.92,0.5685714,28,BRAUN MALHRREMKP 83M SILV BLISTER MN1,Appliances,159.0,5.6785714,0.4,0.0142857
81770249,15.677,15.677,1,BRAUN SHAVER 71-S7320cc SILV KR,Appliances,15.7,15.7,5.2,5.2
80719463,15.59,1.1135714,14,OB CA ECO BCD 3X12X2 KR,Oral Care,187.0,13.3571429,7.6,0.5428571
81651204,15.484,15.484,1,BRAUN MALHRREMKP 10B BLK BLISTER CN KR,Appliances,154.8,154.8,0.5,0.5
82303808,15.36,3.072,5,ORALB INTERDENTAL BCD SZ1 10X6X4 KR,Oral Care,415.2,83.04,17.2,3.44
82315128,15.293,15.293,1,FEBRZCR(SKYLIN2.2MLX4+LVND2.2MLX2)X7KRCC,Home Care,40.8,40.8,5.8,5.8
82330930,15.293,15.293,1,FBRZ CAR(SKYL2.2MLX4+LV2.2MLX2)X7CCO REG,Home Care,40.8,40.8,5.8,5.8
80738687,15.293,15.293,1,FBRZ CAR(SKY2.2MLX4+LV2.2MLX2)X12CC ZIS,Home Care,69.9,69.9,5.8,5.8
80799060,15.293,15.293,1,FBRZ CAR(SKY2.2MLX4+LV2.2MLX2)X12CC P1,Home Care,69.9,69.9,5.8,5.8
80729397,15.293,15.293,1,FBRZ CAR(SKYL2.2MLX4+DW2.2MLX2)X7CC 2H22,Home Care,40.8,40.8,5.8,5.8
82333997,15.293,15.293,1,FBRZ CAR(SKYL2.2MLX4+LV2.2MLX2)X7CC 1H22,Home Care,40.8,40.8,5.8,5.8
80780381,15.291,15.291,1,FBRZ CAR(SKY2.2MLX4+DW2.2MLX2)X12CC P1,Home Care,40.8,40.8,3.4,3.4
82333775,14.142,14.142,1,GILLETTE (PG FOAM 245GX3+HYDRA70G)X6KRCP,Shave Care,72.0,72.0,12.0,12.0
81483730,14.063,0.3800811,37,32B  MN1 BLK BCD MALHRREMKP,Appliances,140.4,3.7945946,0.4,0.0108108
80724346,14.0,14.0,1,SK-II SKINPOWER EYE CREAM 15G CML,Skin Care,140.0,140.0,1.9,1.9
80772391,13.982,6.991,2,PAM S4 ToN SUM 46x3 KR PANTS CBY (DBL),Baby Care,54.7,27.35,18.2,9.1
80857563,13.774,2.2956667,6,Gillette Venus white tea 10BBGR,Shave Care,19.3,3.2166667,1.0,0.1666667
80741135,13.635,0.7176316,19,SK2 LXP UP SRM 50ML RM2 NK,Skin Care,225.6,11.8736842,5.0,0.2631579
80848654,13.524,2.7048,5,ORAL-B FLOSS PICKS 75CTx4 KR Costco,Oral Care,81.1,16.22,5.3,1.06
80851730,12.999,1.2999,10,Braun Shaver 53-A52000s Azure KR,Appliances,13.2,1.32,4.5,0.45
80851731,12.999,1.2999,10,Braun Shaver 53-N70000cc Black KR,Appliances,13.2,1.32,4.5,0.45
80851729,12.999,1.2999,10,Braun Shaver 53-N50000s Black KR,Appliances,13.2,1.32,4.5,0.45
81768981,12.819,0.3052143,42,BRAUN MALHRREMKP 9484pc GREY BOX KR,Appliances,128.0,3.047619,42.5,1.0119048
82288801,12.736,0.1553171,82,OB CA CHARCOAL BCD S 1X6X16 KR,Oral Care,457.5,5.5792683,4.2,0.0512195
80772389,12.386,6.193,2,PAM S6 ToN SUM 32x3 KR PANTS CBY (SS),Baby Care,69.7,34.85,23.2,11.6
80867114,11.036,0.7882857,14,SK2 SPX LXP EYE CRM 15G KR,Skin Care,110.6,7.9,4.6,0.3285714
82314001,10.02,5.01,2,SK-II SKINPOWER EYE CREAM 2.5G 1*10*120,Skin Care,600.0,300.0,0.6,0.3
80831293,9.866,4.933,2,DOWNY LFE 200mlX48 RFL LG&L P2 KR,Fabric Care,333.5,166.75,7.0,3.5
80845465,9.412,0.9412,10,SK2 BR GSE 30ML BR25 JP,Skin Care,260.0,26.0,5.2,0.52
80767260,9.06,4.53,2,SK-II PITERA Ultimate Aura Set,Skin Care,100.0,50.0,5.0,2.5
82318916,8.536,4.268,2,SK2 WH GENOPTICS SPOT ESS 50ML RM GSPL,Skin Care,141.3,70.65,3.0,1.5
80783190,8.25,0.825,10,SK2 LP UP EYE CR 0.5G RM2 HA,Skin Care,2500.0,250.0,1.0,0.1
80794300,8.0,4.0,2,GILLETTE SKINGUARD 10CRTX12,Shave Care,12.0,6.0,1.0,0.5
80858986,7.671,7.671,1,SK2 HR MDME 50ML VC JP NFS,Skin Care,127.0,127.0,1.6,1.6
80744715,6.666,6.666,1,SK2 SKINPOWER ADV CREAM 50G KR 1*2*24,Skin Care,20.0,20.0,0.4,0.4
80735933,6.04,6.04,1,SK2 WH GENOPTICS SPOT ESS 50ML HA 1*2*24,Skin Care,100.0,100.0,2.1,2.1
80696668,5.851,2.9255,2,SK2 SKINPOWER ADV CREAM 50G,Skin Care,17.6,8.8,0.4,0.2
80738334,5.819,0.3062632,19,PRO2500 (PINK+WHITE DUAL HANDLE)X 6 CP,Oral Care,5.6,0.2947368,1.5,0.0789474
82333840,5.817,0.3061579,19,PRO2500 (PINK+WHITE DUAL HANDLE)X 6 CP,Oral Care,5.6,0.2947368,1.5,0.0789474
80867115,5.796,0.414,14,SK2 SPX LXP SERUM 50ML NK KR,Skin Care,96.0,6.8571429,2.2,0.1571429
82303801,5.646,0.5646,10,OB ULTRATHIN GRNTEA 1X12X8,Oral Care,203.1,20.31,2.1,0.21
80696468,5.603,2.8015,2,SK2 SKINPOWER ADV AIRY CREAM 50G,Skin Care,16.8,8.4,0.3,0.15
80756196,5.602,2.801,2,CAP 2 KR BRUSH SET,Oral Care,56.0,28.0,2.4,1.2
80794211,5.288,2.644,2,GIL SKINTECH MNL CRT 8 8X6X12,Shave Care,9.9,4.95,0.1,0.05
80794297,5.2,2.6,2,GILLETTE SKINGUARD 10CRTX12 COUPANG,Shave Care,6.0,3.0,0.4,0.2
80745247,4.974,2.487,2,OB ORTHO BRUSH 1X12X8,Oral Care,179.0,89.5,1.8,0.9
80797695,4.949,0.2749444,18,SK2 SPX LXP EYE CRM DUO SET JP,Skin Care,24.9,1.3833333,1.7,0.0944444
80764293,4.848,2.424,2,DB5.010 KR PC WT BL HBOX PTHBR 1X6X2,Oral Care,29.0,14.5,2.4,1.2
80794298,4.601,2.3005,2,PROSHIELD YELLOW 10CRTX12 ECOM,Shave Care,6.9,3.45,0.6,0.3
80356659,4.5,4.5,1,iOM6.2I6.1K KR WT SLBox PTHBR,Oral Care,9.0,9.0,3.0,3.0
80824174,4.466,4.466,1,BRAUN SHAVER 9565cc Travel Pack,Appliances,2.2,2.2,1.1,1.1
82314312,4.194,0.2995714,14,OB CA CHARCOAL BCD S 1X6X16 KR,Oral Care,150.6,10.7571429,1.7,0.1214286
82300092,3.624,3.624,1,SK2 HR FT OIL 50ML HA,Skin Care,60.0,60.0,1.3,1.3
82307958,3.322,1.661,2,OB CA SUPERTHIN BOX XS 3X12X2 KR,Oral Care,39.8,19.9,1.6,0.8
80794302,3.0,1.5,2,GILLETTE PROGLIDE MNL 10CRTX12 COUPANG,Shave Care,3.0,1.5,0.2,0.1
80795753,2.896,0.724,4,SK2 AA SP ESS 30ml AKA KR,Skin Care,80.0,20.0,1.6,0.4
80785711,2.807,1.4035,2,SK2 AA SP ESS 50ml AKA JP,Skin Care,46.4,23.2,1.0,0.5
80704061,2.803,0.1475263,19,OH0300.1 KR OX030WT TE BOX MTB 1X4X6 KR,Oral Care,33.8,1.7789474,1.7,0.0894737
80795754,2.416,0.604,4,SK2 AA SP ESS 50ml AKA KR,Skin Care,40.0,10.0,0.8,0.2
80704060,2.013,0.1059474,19,OH0300.1 KR OX010WT LL BOX MTB 1X4X6 KR,Oral Care,24.2,1.2736842,0.7,0.0368421
81747478,2.0,2.0,1,BRAUN SHAVER 8410s BLK BOX KR,Appliances,2.0,2.0,0.7,0.7
80711662,1.208,1.208,1,SK2 SKINPOWER ESSENCE DUO SET non-HN,Skin Care,10.0,10.0,0.4,0.4
80770787,0.932,0.466,2,556 GIL SKINGUARD MNL CRT 8CT  8X10,Shave Care,1.7,0.85,0.2,0.1
82323067,0.5,0.5,1,SK2 LXP EYE CRM 15G RM,Skin Care,5.0,5.0,0.1,0.1
81747653,0.333,0.333,1,BRAUN SHAVER 9477cc SILV BOX KR,Appliances,0.3,0.3,0.1,0.1
80767283,0.232,0.232,1,GILLETTE PG PWR (1UP+7CT)X16 KR ET,Shave Care,0.3,0.3,0.0,0.0
80826679,0.218,0.218,1,H&S SH 1200MLX6 CM HYPE CP KR,Hair Care,0.5,0.5,0.1,0.1
80847850,0.084,0.003,28,DOWNY LFE 4LX4 BTL BM S KR COSTCO R3,Fabric Care,0.0,0.0,0.0,0.0
80843947,0.061,0.061,1,GLT Labs (1up+2ctx3+Stand)X12KR (SON3.0),Shave Care,0.1,0.1,0.0,0.0
80748973,0.059,0.0295,2,OB STAGES 2 1X12X8,Oral Care,2.1,1.05,0.0,0.0
80833707,0.025,0.025,1,SK-II FY2425 30G prepack,Skin Care,250.0,250.0,12.5,12.5
82321925,0.017,0.0005484,31,FUS RAZOR 2UP 1CSX36IT 1X6X6,Shave Care,0.0,0.0,0.0,0.0
80692353,0.007,0.0005833,12,SCARE SENSITIVE 373 SHVP 195G 1X6,Shave Care,0.0,0.0,0.0,0.0
80763728,0.004,0.0001111,36,GLTLabsDeepClean(1UP+4ct+Gel+T/B)X6EM,Shave Care,0.0,0.0,0.0,0.0
80836448,0.003,0.003,1,DOWNY LAU LIQ 450MLX24 PCH IDD J2 KR,Fabric Care,0.0,0.0,0.0,0.0
80751748,0.001,0.001,1,610 FIG CARTS 3CT KR 3X10X4,Shave Care,0.0,0.0,0.0,0.0
80700031,0.001,0.0005,2,OX030WT 2 KR Box Brush set 1X6X4 KR,Oral Care,0.0,0.0,0.0,0.0
80706743,0.001,0.0002,5,POC Pro1 PACK(Pro1 White+EB20-2)x6 ET,Oral Care,0.0,0.0,0.0,0.0
80774144,0.001,0.001,1,DOWNY LAU LIQ 200MLX48 PCH GRN IDD CP KR,Fabric Care,0.0,0.0,0.0,0.0
80344182,0.0,0.0,19,D505.523.3X KR CR WT BOX PTHBR,Oral Care,0.0,0.0,0.0,0.0
80690229,0.0,0.0,5,ORAL B EB20 2 MULTI FFS 1X12 (ANZ),Oral Care,0.0,0.0,0.0,0.0
80690468,0.0,0.0,104,FUS PRGLIDE MNL RZR FLEX FRR 1X6X6,Shave Care,0.0,0.0,0.0,0.0
80375474,0.0,0.0,19,D505.523.3X KR CR WT BOX PTHBR,Oral Care,0.0,0.0,0.0,0.0
80375473,0.0,0.0,19,D505.513.3 KR CR PK BOX PTHBR,Oral Care,0.0,0.0,0.0,0.0
80344527,0.0,0.0,93,557 PG MNL RZ ASMBLY W HOC SFWIP NONRT,Shave Care,0.0,0.0,0.0,0.0
80689630,0.0,0.0,1,PROGLIDE SENS GEL SHVP170G PURESPT 1X6,Shave Care,0.0,0.0,0.0,0.0
80718627,0.0,0.0,72,DOWNY LFE(1.05LX3)X4 BTL Freesia KR T1.3,Fabric Care,0.0,0.0,0.0,0.0
80717517,0.0,0.0,44,SK2 HR FT GENTL CLEANSER 20G RM,Skin Care,0.0,0.0,0.0,0.0
80716961,0.0,0.0,5,OB GLIDE 48/40M DEEP CLEAN MINT F 1X6X8,Oral Care,0.0,0.0,0.0,0.0
82320244,0.0,0.0,49,OB CA COMPACT BCD S 6X15 KR CP,Oral Care,0.0,0.0,0.0,0.0
82319361,0.0,0.0,5,OB ESS F WAX 50M REG BCD 1X6X8,Oral Care,0.0,0.0,0.0,0.0
82324227,0.0,0.0,120,FEBREZE FR 370MLX12 CLN SCNT EASTER P2,Home Care,0.0,0.0,0.0,0.0
80355681,0.0,0.0,77,iO RB SW-2 KR FFS Brush Set,Oral Care,0.0,0.0,0.0,0.0
82328803,0.0,0.0,61,DOWNY LFE 1LX12 BTL AB KR TESLA,Fabric Care,0.0,0.0,0.0,0.0
80729888,0.0,0.0,46,FEBREZE FR 920MLX6 DWNY BTL BB CC,Home Care,0.0,0.0,0.0,0.0
80724039,0.0,0.0,93,OB STG3 AVENGER IRON MAN 2CT KR,Oral Care,0.0,0.0,0.0,0.0
80723059,0.0,0.0,35,601 Gillette Labs Razor 1UP 1x6x4,Shave Care,0.0,0.0,0.0,0.0
80709542,0.0,0.0,82,DOWNY LFE 2LX4 BTL Freesia KR T1.2,Fabric Care,0.0,0.0,0.0,0.0
80709540,0.0,0.0,82,DOWNY LFE 1LX12 BTL Freesia KR T1.2,Fabric Care,0.0,0.0,0.0,0.0
80706036,0.0,0.0,72,DOWNY LFE (1.05LX3)X4 BTL Freesia KR TF,Fabric Care,0.0,0.0,0.0,0.0
80704088,0.0,0.0,120,FEBREZE FR 320MLX12 REF SCN RF GYUJE,Home Care,0.0,0.0,0.0,0.0
80704083,0.0,0.0,120,FEBREZE FR 370MLX12 CLN SC BTL GYUJE,Home Care,0.0,0.0,0.0,0.0
80733705,0.0,0.0,120,FEBREZE FR 370MLX12 CLN SC BTL REG,Home Care,0.0,0.0,0.0,0.0
80700032,0.0,0.0,1,OX010WT 2 KR Box Brush set 1X6X4 KR,Oral Care,0.0,0.0,0.0,0.0
80738688,0.0,0.0,1,FBRZ CAR(SKY2.2MLX4+DW2.2MLX2)X12CC ZIS,Home Care,0.0,0.0,0.0,0.0
80738685,0.0,0.0,16,FBRZ CAR(SKY2.2MLX4+SP2.2MLX2)X12CC ZIS,Home Care,0.0,0.0,0.0,0.0
80698701,0.0,0.0,104,FUSION PROGLIDE BASE 4CT 4X6X12,Shave Care,0.0,0.0,0.0,0.0
80729976,0.0,0.0,61,DOWNY LFE 2.6LX4 RFL AB KR W3,Fabric Care,0.0,0.0,0.0,0.0
80729898,0.0,0.0,68,FEBREZE FR 920MLX6 CLNSC BTL BB CC,Home Care,0.0,0.0,0.0,0.0
80729893,0.0,0.0,120,FEBREZE FR 370MLX12 CLNSC BTL BB,Home Care,0.0,0.0,0.0,0.0
80858628,0.0,0.0,36,,,0.0,,0.0,
80746628,0.0,0.0,1,FBRZ MTS (6.3MLX3)X6 WT&LLY BP.CP,Home Care,0.0,0.0,0.0,0.0
80742191,0.0,0.0,2,DOWNY LFE 4LX3 BTL IDD gre S KR R1,Fabric Care,0.0,0.0,0.0,0.0
80703238,0.0,0.0,1,SK2 HR FT ESS 230ML GSPL KR 1*2*12,Skin Care,0.0,0.0,0.0,0.0
80753469,0.0,0.0,2,STAND 601 MATTE BLACK,Shave Care,0.0,0.0,0.0,0.0
80753471,0.0,0.0,1,FWIP Son7 White Razor,Shave Care,0.0,0.0,0.0,0.0
80755228,0.0,0.0,68,FBRZ FR(920MLX2)X10 AB CLNSC KR CC BB,Home Care,0.0,0.0,0.0,0.0
80703237,0.0,0.0,4,SK2 HR FT ESS 75ML GSPL KR 1*2*24,Skin Care,0.0,0.0,0.0,0.0
80756349,0.0,0.0,93,387-1 PG PLUS 4CT SFWIP 557.1,Shave Care,0.0,0.0,0.0,0.0
80856908,0.0,0.0,50,PTN ROT 400MLX12 SSC H231.5 ET KR,Hair Care,0.0,0.0,0.0,0.0
80763669,0.0,0.0,1,H&S SH 1200MLX6 DEEP CLEAN DIT CP KR,Hair Care,0.0,0.0,0.0,0.0
80766009,0.0,0.0,72,DOWNY FBEN LIQ 2LX2 BTL Freesia 2023,Fabric Care,0.0,0.0,0.0,0.0
80738689,0.0,0.0,43,FBRZ CAR(SKY2.2MLX4+HB2.2MLX2)X12CC ZIS,Home Care,0.0,0.0,0.0,0.0
80729981,0.0,0.0,61,DOWNY LFE 2LX4 BTL AB KR W3,Fabric Care,0.0,0.0,0.0,0.0
80696673,0.0,0.0,3,SK2 SKINPOWER ADV CREAM 15G,Skin Care,0.0,0.0,0.0,0.0
80729895,0.0,0.0,120,FEBREZE FR 320MLX12 REFSC RF BB,Home Care,0.0,0.0,0.0,0.0
82212362,0.0,0.0,77,OB ULTRATHIN PRO DEEP CLEAN 1X12X8,Oral Care,0.0,0.0,0.0,0.0
82207161,0.0,0.0,96,ORAL ALL ROUNDER 40SFT BCD 1X12X8,Oral Care,0.0,0.0,0.0,0.0
81770221,0.0,0.0,38,BRAUN SHAVER 61-B1200s BLU KR,Appliances,0.0,0.0,0.0,0.0
80751747,0.0,0.0,35,610 FIG RAZOR 2UP KR 1X6X6,Shave Care,0.0,0.0,0.0,0.0
80763792,0.0,0.0,61,DOWNY LFE 1LX12 SBTL BM KR R2,Fabric Care,0.0,0.0,0.0,0.0
80763794,0.0,0.0,61,DOWNY LFE 2LX4 SBTL BM KR R2,Fabric Care,0.0,0.0,0.0,0.0
82243460,0.0,0.0,82,OB PROEXPT CLCL ADT38SFT 1CTBCD KR1X12X8,Oral Care,0.0,0.0,0.0,0.0
82212365,0.0,0.0,77,OB ULTRATHIN PRO GUM CARE 1X12X8,Oral Care,0.0,0.0,0.0,0.0
82247326,0.0,0.0,55,SK2 MN FT ESS 75ML HA,Skin Care,0.0,0.0,0.0,0.0
82247328,0.0,0.0,55,SK2 MN FT ESS 160ML HA,Skin Care,0.0,0.0,0.0,0.0
82247350,0.0,0.0,2,SK2 HR FT ESS 75ML HA,Skin Care,0.0,0.0,0.0,0.0
82247351,0.0,0.0,9,SK2 HR FT ESS 230ML HA,Skin Care,0.0,0.0,0.0,0.0
82247414,0.0,0.0,82,3D WHITE BOX S 4X12X4 KR,Oral Care,0.0,0.0,0.0,0.0
82247494,0.0,0.0,6,SK2 HR FT MSK 6P HA,Skin Care,0.0,0.0,0.0,0.0
80763796,0.0,0.0,61,DOWNY LFE 2.6LX4 RFL BM KR R2,Fabric Care,0.0,0.0,0.0,0.0
80763798,0.0,0.0,61,DOWNY LFE 4LX3 BTL BM S KR R2,Fabric Care,0.0,0.0,0.0,0.0
81633467,0.0,0.0,14,OM108 OB PEXP CL ORTHO APNE/ZA/NWA/SSA,Oral Care,0.0,0.0,0.0,0.0
82326084,0.0,0.0,120,FEBREZE FR 370MLX12 CLNSC BTL REG,Home Care,0.0,0.0,0.0,0.0
80733708,0.0,0.0,120,FEBREZE FR 320MLX12 REF SCN RF REG,Home Care,0.0,0.0,0.0,0.0
80733479,0.0,0.0,82,DOWNY LFE (1.35LLX6)x1 RFL LOT FRE KR,Fabric Care,0.0,0.0,0.0,0.0
80868119,0.0,0.0,1,557.1 Gillette Proglide 4ct (PX),Shave Care,0.0,0.0,0.0,0.0
80730683,0.0,0.0,1,BRAUN SHAVER 94PS  SILV  BOX MN1,Appliances,0.0,0.0,0.0,0.0
80734771,0.0,0.0,2,SK2 WH GENOPTICS ULTRA ESS 10ML 1*10*24,Skin Care,0.0,0.0,0.0,0.0
82327470,0.0,0.0,31,FBRZ AE SPRAY 275GX6 DOWNY REG KR,Home Care,0.0,0.0,0.0,0.0
80344522,0.0,0.0,14,557 PS BSE RZ ASMBLY W HOC SFWIP NONRTN,Shave Care,0.0,0.0,0.0,0.0
82328808,0.0,0.0,56,DOWNY LFE 1.05LX12 BTL AB KR TESLA,Fabric Care,0.0,0.0,0.0,0.0
80826207,0.0,0.0,4,,,0.0,,0.0,
82328805,0.0,0.0,61,DOWNY LFE 2LX4 BTL AB KR TESLA,Fabric Care,0.0,0.0,0.0,0.0
80356089,0.0,0.0,96,EB10S 2K APAC FFS Brush Set FROZEN,Oral Care,0.0,0.0,0.0,0.0
80826487,0.0,0.0,1,681 Gillette Labs 2CT SFWIP,Shave Care,0.0,0.0,0.0,0.0
80825385,0.0,0.0,82,DOWNY LFE 2.6LX6 RFL Freesia M2 KR,Fabric Care,0.0,0.0,0.0,0.0
82333390,0.0,0.0,68,FBRZ FR(920MLX2)X10 AB CLN SCNT KR CCO,Home Care,0.0,0.0,0.0,0.0
82269392,0.0,0.0,96,OB ULTRATHIN COMPACT SOFT 1X12X8 KR,Oral Care,0.0,0.0,0.0,0.0
82264912,0.0,0.0,78,OB HYGEIA IND GNTEA BCD XS 1X6X16 KR,Oral Care,0.0,0.0,0.0,0.0
80694381,0.0,0.0,30,SK2 HR FT ESS 230ML GSPL CN CML,Skin Care,0.0,0.0,0.0,0.0
80694640,0.0,0.0,55,DOWNY LFE 1.05LX12 BTL AB KR TESLA BCP,Fabric Care,0.0,0.0,0.0,0.0
80693886,0.0,0.0,82,DOWNY LFE 1.05LX12 BTL Freesia KR TF,Fabric Care,0.0,0.0,0.0,0.0
80693763,0.0,0.0,55,DOWNY LFE 1.05LX12 BTL AB KR W2,Fabric Care,0.0,0.0,0.0,0.0
80693757,0.0,0.0,61,DOWNY LFE 1LX12 BTL AB KR W2,Fabric Care,0.0,0.0,0.0,0.0
80693759,0.0,0.0,61,DOWNY LFE 2LX4 BTL AB KR W2,Fabric Care,0.0,0.0,0.0,0.0
80850525,0.0,0.0,3,557.1 Gillette Proshield Yellow 4ct (PX),Shave Care,0.0,0.0,0.0,0.0
80850523,0.0,0.0,1,557.1 Gillette Fusion 4ct (PX),Shave Care,0.0,0.0,0.0,0.0
80693756,0.0,0.0,61,DOWNY LFE 2.6LX4 RFL AB KR W2,Fabric Care,0.0,0.0,0.0,0.0
82251121,0.0,0.0,44,SK2 HR FT MSK 1P SP HA,Skin Care,0.0,0.0,0.0,0.0
82251042,0.0,0.0,82,HYGEIA IND GUMCARE BCD XS 1X6X16 KR,Oral Care,0.0,0.0,0.0,0.0
82249908,0.0,0.0,1,SK2 HR FT OIL 50ML HA,Skin Care,0.0,0.0,0.0,0.0
82247496,0.0,0.0,2,SK2 HR FT MSK 10P HA,Skin Care,0.0,0.0,0.0,0.0
82249230,0.0,0.0,82,HYGEIA IND GUMCARE BCD XS 1X6X16 AU,Oral Care,0.0,0.0,0.0,0.0
80770793,0.0,0.0,93,FUSION CRT 8 8X10,Shave Care,0.0,0.0,0.0,0.0
82288712,0.0,0.0,1,SK-II SKINPOWER EYE CREAM 15G,Skin Care,0.0,0.0,0.0,0.0
82289712,0.0,0.0,93,OB INTERDENTAL BCD SZ1 10X6X8 KR,Oral Care,0.0,0.0,0.0,0.0
82288716,0.0,0.0,1,SK-II SKINPOWER ESSENCE 50ML,Skin Care,0.0,0.0,0.0,0.0
82289953,0.0,0.0,16,FEBRZ CARVCLIP (2.2MLX2)X6 LAVDR GEN KR,Home Care,0.0,0.0,0.0,0.0
82289957,0.0,0.0,16,FEBRZ CARVCLIP (2.2MLX2)X6 DOWNY GEN KR,Home Care,0.0,0.0,0.0,0.0
80771066,0.0,0.0,2,D305.513.3 KR CRB BK BOX PTHBR,Oral Care,0.0,0.0,0.0,0.0
82289918,0.0,0.0,16,FEBRZ CARVCLIP(2.2MLX2)X6 SKY LIN GEN KR,Home Care,0.0,0.0,0.0,0.0
80843755,0.0,0.0,1,DOWNY LFE 1.35LX6 RFL MYS M2A KR,Fabric Care,0.0,0.0,0.0,0.0
82283150,0.0,0.0,16,FEBRZ CARVCLIP (2MLX2)X6 DOWNY LIMO KR,Home Care,0.0,0.0,0.0,0.0
80843946,0.0,0.0,1,GLT Labs (1up+gel+Stand)X6KROY (SON3.0),Shave Care,0.0,0.0,0.0,0.0
82272799,0.0,0.0,6,SK2 WH DERM RVVL MSK 10P KT,Skin Care,0.0,0.0,0.0,0.0
82283148,0.0,0.0,16,FEBRZ CARVCLIP (2MLX2)X6 SKY LIN LIMO KR,Home Care,0.0,0.0,0.0,0.0
82283149,0.0,0.0,16,FEBRZ CARVCLIP (2MLX2)X6 LAVDR LIMO KR,Home Care,0.0,0.0,0.0,0.0
82273994,0.0,0.0,16,FEBRZ CARVCLIP (2MLX2)X6 SKY LIN CTAH KR,Home Care,0.0,0.0,0.0,0.0
82272806,0.0,0.0,8,SK2 WH DERM RVVL MSK 6P KT,Skin Care,0.0,0.0,0.0,0.0
80776159,0.0,0.0,42,SK2 AA SP RE-NEW CREAM 100G JP,Skin Care,0.0,0.0,0.0,0.0
80776843,0.0,0.0,96,557 PS PWR SYS w HOC SFWIP NORTN KR,Shave Care,0.0,0.0,0.0,0.0
80776842,0.0,0.0,96,557 PG PWR SYS w HOC SFWIP NORTN KR,Shave Care,0.0,0.0,0.0,0.0
80773917,0.0,0.0,45,SK2 BR GIE 50ML BR25 CN,Skin Care,0.0,0.0,0.0,0.0
80772627,0.0,0.0,6,FUSION PROGLIDE POWER 4CT 4X10,Shave Care,0.0,0.0,0.0,0.0
82297990,0.0,0.0,5,OB ESS F WXD 50 M MNT BCD 1X6X8,Oral Care,0.0,0.0,0.0,0.0
80776656,0.0,0.0,44,SK2 AA SP RE-NEW ESS 50ML CN,Skin Care,0.0,0.0,0.0,0.0
80779924,0.0,0.0,82,DOWNY LFE 1LX12 SBTL FRE M1 KR,Fabric Care,0.0,0.0,0.0,0.0
80840588,0.0,0.0,60,GIL PS PWR 4UP 1X12X2 KRCP,Shave Care,0.0,0.0,0.0,0.0
80779931,0.0,0.0,82,DOWNY LFE 2.6LX4  RFL FRE M1 KR,Fabric Care,0.0,0.0,0.0,0.0
80779937,0.0,0.0,82,DOWNY LFE 2LX4 SBTL FRE M1 KR,Fabric Care,0.0,0.0,0.0,0.0
80779936,0.0,0.0,72,DOWNY LFE (1.05LX3)X4 BTL FRE M1 KR,Fabric Care,0.0,0.0,0.0,0.0
80781058,0.0,0.0,120,FEBREZE FR 370MLX12 CLNSC BTL WS,Home Care,0.0,0.0,0.0,0.0
80781059,0.0,0.0,120,FEBREZE FR 320MLX12 REFSC RF WS,Home Care,0.0,0.0,0.0,0.0
80781485,0.0,0.0,46,FEBREZE FR 320MLX12 REFSC RF BB AB REG,Home Care,0.0,0.0,0.0,0.0
80841648,0.0,0.0,94,DOWNY LFE 4LX3 BTL IDD gre SHP H1 KR,Fabric Care,0.0,0.0,0.0,0.0
80784934,0.0,0.0,6,Gillette ACC RAZOR STAND PWR X 80,Shave Care,0.0,0.0,0.0,0.0
80784933,0.0,0.0,64,Gillette ACC RAZOR STAND X 105,Shave Care,0.0,0.0,0.0,0.0
80784124,0.0,0.0,61,DOWNY FE(1.35LX2)X3 AB RFL EM23,Fabric Care,0.0,0.0,0.0,0.0
80839386,0.0,0.0,16,FEBREZE FR 920MLX6 DWNY IDD BTL NJ CC,Home Care,0.0,0.0,0.0,0.0
80835820,0.0,0.0,2,FWIP SON 7 601-15 BLACK RAZOR,Shave Care,0.0,0.0,0.0,0.0
